form_id	section_order	section_title	q_order	q_title	q_type	required	options	help_text																	
thesis_meeting	1	Meeting request	4	Main topics to discuss	MULTI_CHOICE	TRUE	Research question;Implementation;Dataset design;Evaluation;Writing structure;Timeline	Select one or more.																	
thesis_meeting	1	Meeting request	5	Current progress summary	PARAGRAPH	TRUE		Briefly summarize what has changed since the last meeting.																	
thesis_meeting	1	Meeting request	6	Preferred meeting date	DATE	TRUE																			
thesis_meeting	1	Meeting request	7	Preferred meeting time	TIME	FALSE																			
thesis_meeting	1	Meeting request	8	Urgency	SINGLE_CHOICE	TRUE	Low;Normal;High																		
paper_review	1	Reviewer details	1	Reviewer name	SHORT_TEXT	TRUE																			
paper_review	1	Reviewer details	2	Email address	SHORT_TEXT	TRUE																			
paper_review	1	Reviewer details	3	Preferred paper topic	MULTI_CHOICE	TRUE	Computer use agents;Vision-language models;Web automation;Dataset construction;Evaluation metrics	Select one or more.																	
paper_review	1	Reviewer details	4	Comfort level with reviewing	SINGLE_CHOICE	TRUE	Beginner;Intermediate;Advanced																		
paper_review	1	Reviewer details	5	Number of papers you can review	DROPDOWN	TRUE	1;2;3;4;5																		
paper_review	1	Reviewer details	6	Review deadline preference	DATE	FALSE																			
paper_review	1	Reviewer details	7	Conflicts of interest	PARAGRAPH	FALSE		Mention authors, labs, or topics you cannot review.																	
job_fair	1	Attendee profile	1	Full name	SHORT_TEXT	TRUE																			
job_fair	1	Attendee profile	2	Email address	SHORT_TEXT	TRUE																			
job_fair	1	Attendee profile	3	Current study level	SINGLE_CHOICE	TRUE	Bachelor's;Master's;PhD;Graduate;Other																		
job_fair	1	Attendee profile	4	Career interests	MULTI_CHOICE	TRUE	Software Engineering;Data Engineering;AI/ML;Product Management;Research;Consulting	Select one or more.																	
job_fair	1	Attendee profile	5	Are you currently looking for a job?	SINGLE_CHOICE	TRUE	Yes;No;Maybe soon																		
job_fair	2	Event preferences	1	Preferred attendance date	DATE	FALSE																			
job_fair	2	Event preferences	2	Preferred arrival time	TIME	FALSE																			
job_fair	2	Event preferences	3	Sessions you want to attend	MULTI_CHOICE	FALSE	Company booths;CV review;Mock interviews;Tech talks;Networking	Select all that apply.																	
job_fair	2	Event preferences	4	Questions for recruiters	PARAGRAPH	FALSE																			
project_update	1	Weekly update	1	Name	SHORT_TEXT	TRUE																			
project_update	1	Weekly update	2	Project name	SHORT_TEXT	TRUE																			
project_update	1	Weekly update	3	Reporting week start date	DATE	TRUE																			
project_update	1	Weekly update	4	Current project status	SINGLE_CHOICE	TRUE	On track;Slightly delayed;Blocked;Completed																		
project_update	1	Weekly update	5	Tasks completed this week	PARAGRAPH	TRUE																			
project_update	1	Weekly update	6	Blockers or risks	MULTI_CHOICE	FALSE	Technical issue;Missing data;Waiting for feedback;Scheduling conflict;No blockers	Select all that apply.																	
project_update	1	Weekly update	7	Next planned task	PARAGRAPH	TRUE																			
project_update	1	Weekly update	8	Preferred sync time	TIME	FALSE																			
purchase_request	1	Requester details	1	Requester name	SHORT_TEXT	TRUE																			
purchase_request	1	Requester details	2	Email address	SHORT_TEXT	TRUE																			
purchase_request	1	Requester details	3	Department or project	SHORT_TEXT	TRUE																			
purchase_request	2	Purchase details	1	Purchase category	DROPDOWN	TRUE	Hardware;Software;Books;Lab materials;Cloud credits;Other																		
purchase_request	2	Purchase details	2	Item name	SHORT_TEXT	TRUE																			
purchase_request	2	Purchase details	3	Estimated cost	SHORT_TEXT	TRUE		Enter approximate amount and currency.																	
purchase_request	2	Purchase details	4	Reason for purchase	PARAGRAPH	TRUE																			
purchase_request	3	Approval and timing	1	Needed by date	DATE	FALSE																			
purchase_request	3	Approval and timing	2	Budget source known?	SINGLE_CHOICE	TRUE	Yes;No;Not sure																		
purchase_request	3	Approval and timing	3	Urgency level	SINGLE_CHOICE	TRUE	Low;Normal;High																		
software_access	1	Access request	1	Full name	SHORT_TEXT	TRUE																			
software_access	1	Access request	2	Institutional email	SHORT_TEXT	TRUE																			
software_access	1	Access request	3	Software or platform requested	DROPDOWN	TRUE	GitHub;Overleaf;MATLAB;JetBrains;Cloud platform;Internal server;Other																		
software_access	1	Access request	4	Access level needed	SINGLE_CHOICE	TRUE	Viewer;Editor;Admin;Temporary guest access																		
software_access	1	Access request	5	Purpose of access	PARAGRAPH	TRUE																			
software_access	1	Access request	6	Requested start date	DATE	FALSE																			
software_access	1	Access request	7	Expected duration	SINGLE_CHOICE	TRUE	Less than 1 week;1 month;1 semester;Long term																		
software_access	1	Access request	8	Related project or course	SHORT_TEXT	FALSE																			
conference_travel	1	Conference details	1	Full name	SHORT_TEXT	TRUE																			
conference_travel	1	Conference details	2	Email address	SHORT_TEXT	TRUE																			
conference_travel	1	Conference details	3	Conference name	SHORT_TEXT	TRUE																			
conference_travel	1	Conference details	4	Conference role	SINGLE_CHOICE	TRUE	Attendee;Presenter;Poster presenter;Organizer;Volunteer																		
conference_travel	1	Conference details	5	Conference start date	DATE	TRUE																			
conference_travel	1	Conference details	6	Conference end date	DATE	TRUE																			
conference_travel	2	Travel preferences	1	Preferred travel mode	DROPDOWN	TRUE	Train;Flight;Bus;Car;Not decided																		
conference_travel	2	Travel preferences	2	Accommodation preferences	MULTI_CHOICE	FALSE	Single room;Shared room;Near venue;Budget option;No accommodation needed	Select all that apply.																	
conference_travel	2	Travel preferences	3	Preferred departure time	TIME	FALSE																			
conference_travel	2	Travel preferences	4	Additional travel notes	PARAGRAPH	FALSE																			
exam_registration	1	Student details	1	Full name	SHORT_TEXT	TRUE																			
exam_registration	1	Student details	2	Student ID	SHORT_TEXT	TRUE																			
exam_registration	1	Student details	3	Email address	SHORT_TEXT	TRUE																			
exam_registration	1	Student details	4	Program level	SINGLE_CHOICE	TRUE	Bachelor's;Master's;PhD;Exchange student																		
exam_registration	1	Student details	5	Exam or module name	SHORT_TEXT	TRUE																			
exam_registration	1	Student details	6	Issue type	DROPDOWN	TRUE	Registration not visible;Deadline question;Wrong exam listed;Deregistration request;Other																		
exam_registration	1	Student details	7	Exam date	DATE	FALSE																			
exam_registration	1	Student details	8	Describe the issue	PARAGRAPH	TRUE																			
peer_evaluation	1	Project and evaluator	1	Your name	SHORT_TEXT	TRUE																			
peer_evaluation	1	Project and evaluator	2	Project group name	SHORT_TEXT	TRUE																			
peer_evaluation	1	Project and evaluator	3	Peer being evaluated	SHORT_TEXT	TRUE																			
peer_evaluation	1	Project and evaluator	4	Contribution level	SINGLE_CHOICE	TRUE	Very low;Low;Moderate;High;Very high																		
peer_evaluation	1	Project and evaluator	5	Strengths observed	MULTI_CHOICE	FALSE	Communication;Technical work;Writing;Presentation;Organization;Problem solving	Select all that apply.																	
peer_evaluation	1	Project and evaluator	6	Collaboration rating	DROPDOWN	TRUE	1;2;3;4;5																		
peer_evaluation	1	Project and evaluator	7	Constructive feedback	PARAGRAPH	FALSE																			
lab_visit	1	Visitor information	1	Visitor name	SHORT_TEXT	TRUE																			
lab_visit	1	Visitor information	2	Contact email	SHORT_TEXT	TRUE																			
lab_visit	1	Visitor information	3	Organization or school	SHORT_TEXT	FALSE																			
lab_visit	1	Visitor information	4	Visitor type	SINGLE_CHOICE	TRUE	Student;Researcher;Industry visitor;School group;Other																		
lab_visit	1	Visitor information	5	Areas of interest	MULTI_CHOICE	TRUE	Robotics;AI demos;Visualization lab;Data science;Human-computer interaction	Select one or more.																	
lab_visit	1	Visitor information	6	Preferred visit date	DATE	TRUE																			
lab_visit	1	Visitor information	7	Preferred arrival time	TIME	FALSE																			
lab_visit	1	Visitor information	8	Group size	SHORT_TEXT	TRUE		Use a number like 1, 5, or 12.																	
remote_setup	1	Remote work request	1	Full name	SHORT_TEXT	TRUE																			
remote_setup	1	Remote work request	2	Email address	SHORT_TEXT	TRUE																			
remote_setup	1	Remote work request	3	Remote work start date	DATE	TRUE																			
remote_setup	1	Remote work request	4	Expected remote work duration	DROPDOWN	TRUE	1 day;1 week;1 month;Full semester;Long term																		
remote_setup	1	Remote work request	5	Equipment needed	MULTI_CHOICE	FALSE	Laptop;Monitor;Keyboard;Mouse;Headset;VPN access;None	Select all that apply.																	
remote_setup	1	Remote work request	6	Primary work location	SINGLE_CHOICE	TRUE	Home;Co-working space;Traveling;Other																		
remote_setup	1	Remote work request	7	Technical constraints	PARAGRAPH	FALSE																			
data_annotation	1	Annotator profile	1	Full name	SHORT_TEXT	TRUE																			
data_annotation	1	Annotator profile	2	Email address	SHORT_TEXT	TRUE																			
data_annotation	1	Annotator profile	3	Annotation experience	SINGLE_CHOICE	TRUE	None;Some experience;Experienced																		
data_annotation	1	Annotator profile	4	Languages comfortable with	MULTI_CHOICE	FALSE	English;German;French;Spanish;Hindi;Other	Select one or more.																	
data_annotation	2	Task preferences	1	Preferred annotation task	DROPDOWN	TRUE	Bounding boxes;Action labels;Text transcription;Quality checking;Metadata cleanup																		
data_annotation	2	Task preferences	2	Available start date	DATE	FALSE																			
data_annotation	2	Task preferences	3	Preferred work time	TIME	FALSE																			
data_annotation	2	Task preferences	4	Weekly availability	SHORT_TEXT	TRUE		Example: 5, 10, 15																	
data_annotation	2	Task preferences	5	Comments about task preference	PARAGRAPH	FALSE																			
accessibility_feedback	1	Feedback context	1	Name	SHORT_TEXT	FALSE																			
accessibility_feedback	1	Feedback context	2	Email address	SHORT_TEXT	FALSE																			
accessibility_feedback	1	Feedback context	3	Feedback area	DROPDOWN	TRUE	Event;Website;Classroom;Library;Student service;Other																		
accessibility_feedback	1	Feedback context	4	Type of issue noticed	MULTI_CHOICE	TRUE	Navigation;Visual readability;Audio;Physical access;Timing;Communication	Select one or more.																	
accessibility_feedback	1	Feedback context	5	How severe was the issue?	SINGLE_CHOICE	TRUE	Minor;Moderate;Major;Blocking																		
accessibility_feedback	1	Feedback context	6	Date of experience	DATE	FALSE																			
accessibility_feedback	1	Feedback context	7	Detailed feedback	PARAGRAPH	TRUE																			
accessibility_feedback	1	Feedback context	8	May we contact you for follow-up?	SINGLE_CHOICE	TRUE	Yes;No																		
club_event_planning	1	Event basics	1	Organizer name	SHORT_TEXT	TRUE																			
club_event_planning	1	Event basics	2	Organizer email	SHORT_TEXT	TRUE																			
club_event_planning	1	Event basics	3	Event title	SHORT_TEXT	TRUE																			
club_event_planning	1	Event basics	4	Event type	DROPDOWN	TRUE	Workshop;Social event;Guest talk;Competition;Study session;Other																		
club_event_planning	2	Schedule and venue	1	Preferred event date	DATE	TRUE																			
club_event_planning	2	Schedule and venue	2	Preferred start time	TIME	TRUE																			
club_event_planning	2	Schedule and venue	3	Expected number of attendees	SHORT_TEXT	TRUE		Enter an approximate number.																	
club_event_planning	2	Schedule and venue	4	Venue needs	MULTI_CHOICE	FALSE	Projector;Microphone;Whiteboard;Open space;Tables;No special needs	Select all that apply.																	
club_event_planning	3	Planning notes	1	Promotion channels	MULTI_CHOICE	FALSE	Instagram;Email;Posters;Website;Class announcements	Select all that apply.																	
club_event_planning	3	Planning notes	2	Short event description	PARAGRAPH	TRUE																			
newsletter_signup	1	Subscription preferences	1	Full name	SHORT_TEXT	FALSE																			
newsletter_signup	1	Subscription preferences	2	Email address	SHORT_TEXT	TRUE																			
newsletter_signup	1	Subscription preferences	3	Newsletter topics	MULTI_CHOICE	TRUE	Research news;Events;Job opportunities;Student projects;Funding calls	Select one or more.																	
newsletter_signup	1	Subscription preferences	4	Email frequency	DROPDOWN	TRUE	Weekly;Biweekly;Monthly;Only major announcements																		
newsletter_signup	1	Subscription preferences	5	Preferred language	SINGLE_CHOICE	TRUE	English;German;No preference																		
newsletter_signup	1	Subscription preferences	6	Would you like event reminders?	SINGLE_CHOICE	TRUE	Yes;No																		
newsletter_signup	1	Subscription preferences	7	Additional interests	PARAGRAPH	FALSE																			
survey_consent	1	Consent and contact	1	Participant code or name	SHORT_TEXT	TRUE																			
survey_consent	1	Consent and contact	2	Contact email	SHORT_TEXT	TRUE																			
survey_consent	1	Consent and contact	3	I have read the study information	SINGLE_CHOICE	TRUE	Yes;No																		
survey_consent	1	Consent and contact	4	I agree to participate	SINGLE_CHOICE	TRUE	Yes;No																		
survey_consent	1	Consent and contact	5	Participation mode preferred	DROPDOWN	TRUE	Online;In person;Either																		
survey_consent	1	Consent and contact	6	Available dates	MULTI_CHOICE	FALSE	Monday;Tuesday;Wednesday;Thursday;Friday	Select all weekdays that usually work.																	
survey_consent	1	Consent and contact	7	Preferred session date	DATE	FALSE																			
survey_consent	1	Consent and contact	8	Preferred session time	TIME	FALSE																			
technical_support	1	Support request	1	Full name	SHORT_TEXT	TRUE																			
technical_support	1	Support request	2	Email address	SHORT_TEXT	TRUE																			
technical_support	1	Support request	3	Issue category	DROPDOWN	TRUE	Account;Network;Software;Hardware;Printing;Other																		
technical_support	1	Support request	4	Affected device	SINGLE_CHOICE	TRUE	Laptop;Desktop;Phone;Tablet;Lab workstation;Other																		
technical_support	1	Support request	5	When did the issue start?	DATE	FALSE																			
technical_support	1	Support request	6	Best time to contact you	TIME	FALSE																			
technical_support	1	Support request	7	Impact level	SINGLE_CHOICE	TRUE	Low;Medium;High;Cannot work																		
technical_support	1	Support request	8	Description of the issue	PARAGRAPH	TRUE																			
publication_submission	1	Publication details	1	Publication title	SHORT_TEXT	TRUE																			
publication_submission	1	Publication details	2	Author name	SHORT_TEXT	TRUE																			
publication_submission	1	Publication details	3	Contact email	SHORT_TEXT	TRUE																			
publication_submission	1	Publication details	4	Publication type	DROPDOWN	TRUE	Journal article;Conference paper;Preprint;Book chapter;Dataset;Other																		
publication_submission	1	Publication details	5	Publication date	DATE	FALSE																			
publication_submission	2	Metadata and links	1	DOI or URL	SHORT_TEXT	FALSE																			
publication_submission	2	Metadata and links	2	Keywords	SHORT_TEXT	FALSE		Separate keywords with commas.																	
publication_submission	2	Metadata and links	3	Research area	MULTI_CHOICE	TRUE	AI/ML;GIS;Human-computer interaction;Data engineering;Visualization;Other	Select one or more.																	
publication_submission	2	Metadata and links	4	Abstract or short summary	PARAGRAPH	FALSE																			
publication_submission	2	Metadata and links	5	Should this be shown publicly?	SINGLE_CHOICE	TRUE	Yes;No;Needs review																		
orientation_signup	1	Student information	1	Full name	SHORT_TEXT	TRUE																			
orientation_signup	1	Student information	2	Email address	SHORT_TEXT	TRUE																			
orientation_signup	1	Student information	3	Program	SHORT_TEXT	TRUE																			
orientation_signup	1	Student information	4	Student type	SINGLE_CHOICE	TRUE	Bachelor's;Master's;Exchange;PhD;Other																		
orientation_signup	1	Student information	5	Orientation activities	MULTI_CHOICE	TRUE	Campus tour;Library introduction;IT setup;City tour;Program Q&A	Select one or more.																	
orientation_signup	1	Student information	6	Preferred orientation date	DATE	FALSE																			
orientation_signup	1	Student information	7	Preferred start time	TIME	FALSE																			
orientation_signup	1	Student information	8	Questions before orientation	PARAGRAPH	FALSE																			
scholarship_interest	1	Applicant profile	1	Full name	SHORT_TEXT	TRUE																			
scholarship_interest	1	Applicant profile	2	Email address	SHORT_TEXT	TRUE																			
scholarship_interest	1	Applicant profile	3	Current study level	DROPDOWN	TRUE	Bachelor's;Master's;PhD;Other																		
scholarship_interest	1	Applicant profile	4	Scholarship type of interest	MULTI_CHOICE	TRUE	Merit-based;Need-based;Research funding;Travel grant;Emergency support	Select one or more.																	
scholarship_interest	1	Applicant profile	5	Expected application date	DATE	FALSE																			
scholarship_interest	1	Applicant profile	6	Do you need help reviewing documents?	SINGLE_CHOICE	TRUE	Yes;No;Maybe																		
scholarship_interest	1	Applicant profile	7	Brief background or question	PARAGRAPH	FALSE																			
sports_tournament	1	Participant details	1	Full name	SHORT_TEXT	TRUE																			
sports_tournament	1	Participant details	2	Contact email	SHORT_TEXT	TRUE																			
sports_tournament	1	Participant details	3	Sport	DROPDOWN	TRUE	Football;Basketball;Badminton;Table tennis;Volleyball;Running																		
sports_tournament	1	Participant details	4	Registration type	SINGLE_CHOICE	TRUE	Individual;Team captain;Team member																		
sports_tournament	2	Team and schedule	1	Team name	SHORT_TEXT	FALSE																			
sports_tournament	2	Team and schedule	2	Skill level	SINGLE_CHOICE	TRUE	Beginner;Intermediate;Advanced																		
sports_tournament	2	Team and schedule	3	Available match days	MULTI_CHOICE	TRUE	Monday;Tuesday;Wednesday;Thursday;Friday;Weekend	Select all that apply.																	
sports_tournament	2	Team and schedule	4	Preferred first match date	DATE	FALSE																			
sports_tournament	2	Team and schedule	5	Preferred match time	TIME	FALSE																			
field_trip	1	Participant details	1	Full name	SHORT_TEXT	TRUE																			
field_trip	1	Participant details	2	Email address	SHORT_TEXT	TRUE																			
field_trip	1	Participant details	3	Emergency contact name	SHORT_TEXT	TRUE																			
field_trip	1	Participant details	4	Emergency contact phone	SHORT_TEXT	TRUE																			
field_trip	1	Participant details	5	Trip option	DROPDOWN	TRUE	Museum visit;Research institute tour;Field site visit;Company visit																		
field_trip	1	Participant details	6	Preferred trip date	DATE	FALSE																			
field_trip	1	Participant details	7	Dietary restrictions	MULTI_CHOICE	FALSE	Vegetarian;Vegan;Halal;Gluten-free;None;Other	Select all that apply.																	
field_trip	1	Participant details	8	Mobility or accessibility notes	PARAGRAPH	FALSE																			
office_hours	1	Booking details	1	Student name	SHORT_TEXT	TRUE																			
office_hours	1	Booking details	2	Email address	SHORT_TEXT	TRUE																			
office_hours	1	Booking details	3	Course or project	SHORT_TEXT	TRUE																			
office_hours	1	Booking details	4	Topic category	DROPDOWN	TRUE	Lecture content;Assignment;Exam preparation;Project feedback;Administrative question;Other																		
office_hours	1	Booking details	5	Preferred meeting mode	SINGLE_CHOICE	TRUE	In person;Online;Either																		
office_hours	1	Booking details	6	Preferred date	DATE	TRUE																			
office_hours	1	Booking details	7	Preferred time	TIME	TRUE																			
office_hours	1	Booking details	8	Question or context	PARAGRAPH	FALSE		Briefly describe what you want to discuss.																	
experiment_booking	1	Participant details	1	Participant name	SHORT_TEXT	TRUE																			
experiment_booking	1	Participant details	2	Email address	SHORT_TEXT	TRUE																			
experiment_booking	1	Participant details	3	Participant group	SINGLE_CHOICE	TRUE	Student;Research staff;External participant;Pilot tester																		
experiment_booking	1	Participant details	4	Prior participation in similar studies	SINGLE_CHOICE	TRUE	Yes;No;Not sure																		
experiment_booking	2	Session scheduling	1	Experiment type	DROPDOWN	TRUE	Usability test;Eye-tracking session;Interview;Annotation task;Pilot session																		
experiment_booking	2	Session scheduling	2	Preferred session date	DATE	TRUE																			
experiment_booking	2	Session scheduling	3	Preferred start time	TIME	FALSE																			
experiment_booking	2	Session scheduling	4	Session constraints	MULTI_CHOICE	FALSE	Needs online option;Needs quiet room;Cannot be recorded;Flexible schedule;No constraints	Select all that apply.																	
experiment_booking	2	Session scheduling	5	Additional comments	PARAGRAPH	FALSE																			
course_enrollment	1	Enrollment preferences	1	Full name	SHORT_TEXT	TRUE																			
course_enrollment	1	Enrollment preferences	2	Student ID	SHORT_TEXT	TRUE																			
course_enrollment	1	Enrollment preferences	3	Email address	SHORT_TEXT	TRUE																			
course_enrollment	1	Enrollment preferences	4	Preferred course	DROPDOWN	TRUE	Machine Learning;Data Visualization;Scalable Data Engineering;Human-Computer Interaction;Computer Vision																		
course_enrollment	1	Enrollment preferences	5	Prior knowledge	SINGLE_CHOICE	TRUE	None;Basic;Intermediate;Advanced																		
course_enrollment	1	Enrollment preferences	6	Reasons for enrolling	MULTI_CHOICE	FALSE	Degree requirement;Research interest;Career preparation;Project topic;General interest	Select all that apply.																	
course_enrollment	1	Enrollment preferences	7	Schedule constraints	PARAGRAPH	FALSE																			
course_enrollment	1	Enrollment preferences	8	Preferred lab session time	TIME	FALSE																			